DateTimeOfCall,HourlyNotionalCost,IncidentNotionalCost,AnimalGroupParent,WardCode,Ward,Latitude,Longitude
12/11/2018 04:20,333,333,Fox,E05000527,ST. MARGARETS AND NORTH TWICKENHAM,51.45035975,-0.332290493
12/11/2018 04:20,333,333,Cat,E05009402,REDCLIFFE,51.48543305,-0.187774467
13/11/2018 14:18,333,333,Cat,E05000474,WIMBLEDON PARK,51.42735676,-0.191354298
14/11/2018 11:22,333,333,Cat,E05000454,WHITEFOOT,51.43079614,0.007631035
15/11/2018 14:53,333,333,Cat,E05000441,CROFTON PARK,51.44436255,-0.047836293
16/11/2018 12:13,333,666,Cat,E05000276,NORTHUMBERLAND PARK,NULL,NULL
16/11/2018 17:06,333,333,Bird,E05000275,NOEL PARK,51.594017,-0.1075794
19/11/2018 05:34,333,333,Cat,E05000597,HALE END AND HIGHAMS PARK,NULL,NULL
20/11/2018 14:36,333,333,Cat,E05000597,HALE END AND HIGHAMS PARK,NULL,NULL
20/11/2018 16:35,333,333,Deer,E05000310,GOOSHAYS,51.6098196,0.237316
21/11/2018 16:45,333,333,Cat,E05009372,HACKNEY CENTRAL,NULL,NULL
21/11/2018 20:47,333,333,Cat,E05000528,SOUTH RICHMOND,NULL,NULL
21/11/2018 21:30,333,333,Cat,E05000624,SOUTHFIELDS,51.45561287,-0.193619416
22/11/2018 10:53,333,333,Cat,E05009372,HACKNEY CENTRAL,NULL,NULL
24/11/2018 13:42,333,333,Cat,E05009392,COLVILLE,NULL,NULL
26/11/2018 15:16,333,333,Dog,E05000203,JUBILEE,51.6349305,-0.058248631
27/11/2018 13:51,333,333,Cat,E05000228,THAMESMEAD MOORINGS,NULL,NULL
29/11/2018 16:17,333,333,Cat,E05011250,NEWBURY,NULL,NULL
01/12/2018 06:50,333,333,Cat,E05000227,SHOOTERS HILL,NULL,NULL
01/12/2018 10:26,333,666,Bird,E05009378,HOXTON WEST,51.52689,-0.086691
01/12/2018 11:55,333,333,Cat,E05000447,LEE GREEN,NULL,NULL
03/12/2018 10:18,333,333,Dog,E05011481,SELSDON VALE & FORESTDALE,51.33879899,-0.05895798
03/12/2018 20:46,333,333,Fox,E05000180,HOBBAYNE,NULL,NULL
04/12/2018 18:19,333,333,Cat,E05000381,TOLLINGTON,NULL,NULL
05/12/2018 20:41,333,333,Dog,E05011488,WEST THORNTON,51.39482068,-0.120998773
08/12/2018 12:23,333,333,Deer,E05000286,CANONS,51.62411438,-0.299589476
08/12/2018 15:51,333,333,Cat,E05000038,RIVER,NULL,NULL
09/12/2018 04:40,333,333,Cat,E05000595,FOREST,NULL,NULL
09/12/2018 23:05,333,333,Cat,E05000042,WHALEBONE,NULL,NULL
10/12/2018 10:19,333,333,Cat,E05000229,WOOLWICH COMMON,NULL,NULL
10/12/2018 19:07,333,333,Cat,E05000034,HEATH,NULL,NULL
10/12/2018 20:39,333,333,Cat,E05000208,SOUTHGATE,51.63422871,-0.132210507
12/12/2018 13:07,333,333,Deer,E05000055,HENDON,51.59955423,-0.228759227
13/12/2018 11:51,333,333,Cat,E05000250,ADDISON,51.50031694,-0.213656376
14/12/2018 06:15,333,333,Cat,E05000453,TELEGRAPH HILL,NULL,NULL
14/12/2018 20:15,333,0,Dog,E05000320,ST. ANDREW'S,51.56458492,0.220182145
15/12/2018 13:46,333,666,Cat,E05000110,CHELSFIELD AND PRATTS BOTTOM,NULL,NULL
16/12/2018 07:10,333,333,Cat,E05000261,RAVENSCOURT PARK,NULL,NULL
16/12/2018 08:03,333,333,Cat,E05011477,PURLEY OAKS & RIDDLESDOWN,NULL,NULL
16/12/2018 17:33,333,333,Cat,E05000266,ALEXANDRA,NULL,NULL
16/12/2018 23:32,333,333,Cat,E05009336,WHITECHAPEL,NULL,NULL
17/12/2018 16:39,333,333,Bird,E05000124,PETTS WOOD AND KNOLL,51.38805017,0.074084198
18/12/2018 12:39,333,333,Unknown - Domestic Animal Or Pet,E05011469,KENLEY,51.30111451,-0.100368723
22/12/2018 14:18,333,333,Cat,E05009319,BOW EAST,NULL,NULL
23/12/2018 15:29,333,333,Cat,E05009330,ST. KATHARINE'S & WAPPING,51.50375517,-0.058863362
24/12/2018 17:17,333,333,Cat,E05000137,HIGHGATE,NULL,NULL
24/12/2018 23:40,333,333,Dog,E05000262,SANDS END,51.47477258,-0.18033847
25/12/2018 09:02,333,999,Bird,E05011485,SOUTH NORWOOD,51.4068491,-0.075204248
25/12/2018 15:58,333,333,Cat,E05000318,RAINHAM AND WENNINGTON,NULL,NULL
26/12/2018 16:37,333,333,Dog,E05000345,YIEWSLEY,51.51373623,-0.458701242
29/12/2018 15:39,333,333,Fox,E05000198,ENFIELD HIGHWAY,51.66634115,-0.035400387
30/12/2018 17:26,333,333,Squirrel,E05000044,BURNT OAK,NULL,NULL
31/12/2018 01:01,333,333,Cat,E05011463,ADDISCOMBE WEST,NULL,NULL
31/12/2018 11:13,333,999,Cat,E05011489,WOODSIDE,NULL,NULL
01/01/2019 15:09,333,333,Unknown - Domestic Animal Or Pet,E05009405,STANLEY,51.48465988,-0.178044712
02/01/2019 13:04,333,1332,Dog,E05009379,KING'S PARK,51.55615804,-0.025559021
04/01/2019 09:04,333,333,Cat,E05011109,OLD KENT ROAD,NULL,NULL
04/01/2019 12:58,333,333,Bird,E05000416,BISHOP'S,51.49950222,-0.118387508
04/01/2019 15:56,333,1332,Bird,E05000213,WINCHMORE HILL,51.63247073,-0.114275052
05/01/2019 00:54,333,333,Fox,E05011488,WEST THORNTON,NULL,NULL
05/01/2019 10:51,333,333,Cat,E05000334,MANOR,51.57452401,-0.409642705
06/01/2019 11:50,333,666,Bird,E05011485,SOUTH NORWOOD,51.40578623,-0.07510978
06/01/2019 20:10,333,333,Cat,E05009331,ST. PETER'S,NULL,NULL
07/01/2019 05:47,333,1665,Horse,E05000206,PONDERS END,51.64361936,-0.029495258
07/01/2019 14:28,333,333,Cat,E05000276,NORTHUMBERLAND PARK,NULL,NULL
10/01/2019 11:44,333,666,Cat,E05009319,BOW EAST,NULL,NULL
11/01/2019 11:43,333,333,Cat,E05000600,HIGHAM HILL,51.5985011,-0.0298541
11/01/2019 12:13,333,333,Cat,E05000270,FORTIS GREEN,51.60220393,-0.153582849
11/01/2019 21:16,333,333,Bird,E05000305,WEST HARROW,51.579847,-0.3528532
13/01/2019 11:02,333,333,Cat,E05000590,CANN HALL,51.56098826,0.010576587
13/01/2019 19:20,333,666,Cat,E05000131,CANTELOWES,51.5414076,-0.136167736
14/01/2019 00:27,333,333,Unknown - Domestic Animal Or Pet,E05000525,MORTLAKE AND BARNES COMMON,NULL,NULL
14/01/2019 13:13,333,333,Cat,E05000597,HALE END AND HIGHAMS PARK,NULL,NULL
15/01/2019 02:03,333,333,Deer,E05000332,HILLINGDON EAST,51.53070708,-0.445547282
16/01/2019 10:33,333,333,Cat,E05011472,NORBURY & POLLARDS HILL,NULL,NULL
16/01/2019 20:48,333,333,Cat,E05000615,FURZEDOWN,51.42780221,-0.146768206
17/01/2019 13:34,333,333,Fox,E05000186,NORWOOD GREEN,51.49154498,-0.371771323
17/01/2019 18:43,333,333,Cat,E05000423,HERNE HILL,NULL,NULL
18/01/2019 12:58,333,333,Unknown - Domestic Animal Or Pet,E05000258,NORTH END,NULL,NULL
18/01/2019 14:05,333,333,Squirrel,E05000445,GROVE PARK,NULL,NULL
18/01/2019 16:48,333,333,Bird,E05000104,WEMBLEY CENTRAL,NULL,NULL
19/01/2019 23:17,333,333,Cat,E05000649,WEST END,NULL,NULL
20/01/2019 20:33,333,333,Cat,E05009387,WOODBERRY DOWN,NULL,NULL
21/01/2019 12:08,333,666,Bird,E05000100,STONEBRIDGE,NULL,NULL
23/01/2019 00:23,333,333,Deer,E05000310,GOOSHAYS,51.60917725,0.229349506
26/01/2019 11:25,333,333,Bird,E05000039,THAMES,NULL,NULL
26/01/2019 12:55,333,333,Cat,E05000441,CROFTON PARK,51.44470654,-0.038928088
30/01/2019 11:26,333,999,Unknown - Animal rescue from water - Farm animal,,,51.47184494,0.466420909
31/01/2019 10:29,333,333,Bird,E05000036,MAYESBROOK,51.54103634,0.108610476
31/01/2019 23:17,333,333,Bird,E05011249,MONKHAMS,NULL,NULL
02/02/2019 11:02,333,333,Bird,E05000289,HARROW ON THE HILL,NULL,NULL
04/02/2019 12:24,333,666,Cat,E05000100,STONEBRIDGE,51.53996336,-0.261344341
05/02/2019 07:30,333,333,Fox,E05011466,COULSDON TOWN,NULL,NULL
06/02/2019 22:36,333,333,Cat,E05000281,TOTTENHAM HALE,51.60001675,-0.067850892
07/02/2019 21:41,333,666,Horse,E05011218,BELVEDERE,51.49866811,0.155771365
09/02/2019 21:07,333,333,Cat,E05000266,ALEXANDRA,NULL,NULL
11/02/2019 01:18,333,NULL,Dog,E05000297,PINNER,NULL,NULL
12/02/2019 13:45,333,333,Cat,E05000375,HOLLOWAY,NULL,NULL
15/02/2019 13:37,333,333,Fox,E05011219,BEXLEYHEATH,NULL,NULL
16/02/2019 00:38,333,333,Squirrel,E05000194,BUSH HILL PARK,NULL,NULL
17/02/2019 18:03,333,333,Cat,E05000648,WESTBOURNE,NULL,NULL
18/02/2019 12:16,333,333,Cat,E05000333,ICKENHAM,51.56215171,-0.467396395
18/02/2019 13:04,333,333,Cat,E05000648,WESTBOURNE,NULL,NULL
19/02/2019 12:28,333,333,Cat,E05000527,ST. MARGARETS AND NORTH TWICKENHAM,51.45176687,-0.326962086
19/02/2019 20:35,333,333,Bird,E05000474,WIMBLEDON PARK,NULL,NULL
20/02/2019 11:45,333,333,Bird,E05000346,BEDFONT,51.44103678,-0.453639256
20/02/2019 12:07,333,333,Dog,E05000137,HIGHGATE,NULL,NULL
20/02/2019 19:07,333,333,Bird,E05011249,MONKHAMS,NULL,NULL
21/02/2019 12:01,333,333,Cat,E05000203,JUBILEE,51.63629735,-0.040030659
24/02/2019 12:18,333,333,Cat,E05000333,ICKENHAM,NULL,NULL
24/02/2019 13:59,333,666,Snake,E05000492,STRATFORD AND NEW TOWN,NULL,NULL
24/02/2019 14:35,333,333,Cat,E05000230,WOOLWICH RIVERSIDE,NULL,NULL
25/02/2019 11:54,333,333,Bird,E05000459,DUNDONALD,51.4094449,-0.228436126
26/02/2019 17:24,333,333,Dog,E05000171,CLEVELAND,51.51547322,-0.323717229
27/02/2019 14:16,333,666,Cat,E05000333,ICKENHAM,51.56214596,-0.467406566
27/02/2019 16:01,333,333,Cat,E05009386,VICTORIA,NULL,NULL
28/02/2019 07:46,333,333,Cat,E05000055,HENDON,51.58699705,-0.230526524
28/02/2019 15:03,333,333,Cat,E05009395,EARL'S COURT,NULL,NULL
28/02/2019 17:17,333,333,Bird,E05000203,JUBILEE,NULL,NULL
28/02/2019 17:32,333,333,Cat,E05009330,ST. KATHARINE'S & WAPPING,NULL,NULL
28/02/2019 18:09,333,666,Bird,E05000628,WEST HILL,NULL,NULL
28/02/2019 22:04,333,333,Rabbit,E05000319,ROMFORD TOWN,NULL,NULL
01/03/2019 09:43,333,333,Bird,E05009396,GOLBORNE,NULL,NULL
02/03/2019 12:03,333,333,Cat,E05000483,FOREST GATE NORTH,NULL,NULL
03/03/2019 11:37,333,333,Cat,E05000422,GIPSY HILL,NULL,NULL
03/03/2019 16:26,333,333,Fox,E05011476,PURLEY & WOODCOTE,51.3412492,-0.126927655
03/03/2019 17:19,333,333,Cat,E05011220,BLACKFEN & LAMORBEY,NULL,NULL
05/03/2019 16:37,333,333,Cat,E05000424,KNIGHT'S HILL,51.42764294,-0.10789136
06/03/2019 07:20,333,333,Cat,E05000642,QUEEN'S PARK,NULL,NULL
08/03/2019 10:57,333,333,Cat,E05009324,ISLAND GARDENS,NULL,NULL
08/03/2019 12:23,333,333,Bird,E05000469,RAYNES PARK,51.40955327,-0.228651838
09/03/2019 19:32,333,333,Dog,E05009392,COLVILLE,NULL,NULL
10/03/2019 13:27,333,333,Bird,E05000634,CHURCH STREET,NULL,NULL
10/03/2019 15:14,333,333,Cat,E05000620,QUEENSTOWN,NULL,NULL
10/03/2019 17:00,333,333,Cat,E05000264,TOWN,NULL,NULL
11/03/2019 15:40,333,333,Cat,E05000103,WELSH HARP,51.57073257,-0.265837592
13/03/2019 12:59,333,333,Bird,E05000408,GROVE,51.4034214,-0.2923166
15/03/2019 11:24,333,333,Unknown - Wild Animal,E05000609,WOOD STREET,NULL,NULL
15/03/2019 18:09,333,999,Bird,E05000520,HAMPTON,51.40714729,-0.34868271
16/03/2019 17:55,333,333,Unknown - Wild Animal,E05000453,TELEGRAPH HILL,NULL,NULL
17/03/2019 18:32,333,333,Cat,E05000355,HESTON CENTRAL,51.47746446,-0.375328159
17/03/2019 21:43,333,333,Cat,E05000123,PENGE AND CATOR,NULL,NULL
18/03/2019 12:47,333,666,Bird,E05011226,FALCONWOOD & WELLING,51.45311327,0.119220606
19/03/2019 08:41,333,333,Cat,E05000642,QUEEN'S PARK,NULL,NULL
19/03/2019 12:36,333,666,Horse,E05011478,SANDERSTEAD,51.34097989,-0.090288896
20/03/2019 10:14,333,333,Cat,E05009386,VICTORIA,51.5412327,-0.054530777
20/03/2019 21:43,333,333,Cat,E05000326,BRUNEL,51.5348816,-0.470275626
21/03/2019 09:08,333,666,Horse,E05000323,UPMINSTER,51.56020451,0.291423812
21/03/2019 11:29,333,666,Cat,E05000126,SHORTLANDS,51.39291677,-0.01199935
22/03/2019 10:55,333,333,Cat,E05011238,CHURCHFIELDS,51.60404366,0.022289453
22/03/2019 17:13,333,333,Bird,E05000608,WILLIAM MORRIS,NULL,NULL
23/03/2019 12:04,333,333,Bird,E05000115,CRAY VALLEY WEST,NULL,NULL
24/03/2019 19:44,333,333,Dog,E05000603,LEA BRIDGE,51.57010025,-0.022160828
27/03/2019 10:22,333,666,Bird,E05000644,ST. JAMES'S,NULL,NULL
27/03/2019 10:58,333,333,Dog,E05000119,HAYES AND CONEY HALL,51.37779389,0.013689658
28/03/2019 17:23,333,333,Cat,E05000590,CANN HALL,NULL,NULL
29/03/2019 12:15,333,333,Cat,E05000206,PONDERS END,NULL,NULL
29/03/2019 21:28,333,333,Dog,E05000042,WHALEBONE,51.5697641,0.1305088
30/03/2019 17:19,333,666,Bird,E05000347,BRENTFORD,51.48694373,-0.296056086
31/03/2019 03:48,333,333,Cat,E05000277,ST. ANN'S,NULL,NULL
31/03/2019 16:16,333,333,Bird,E05000599,HIGH STREET,NULL,NULL
01/04/2019 05:11,339,339,Cat,E05011095,BOROUGH & BANKSIDE,NULL,NULL
01/04/2019 14:20,339,339,Bird,E05011249,MONKHAMS,NULL,NULL
01/04/2019 16:35,339,678,Cat,E05000638,LANCASTER GATE,51.5145804,-0.1887159
01/04/2019 20:37,339,339,Dog,E05000492,STRATFORD AND NEW TOWN,51.52979263,0.00079877
02/04/2019 19:46,339,339,Cat,E05011230,SIDCUP,51.41871986,0.115989637
06/04/2019 02:39,339,339,Cat,E05000225,PENINSULA,NULL,NULL
06/04/2019 19:56,339,1017,Cat,E05000213,WINCHMORE HILL,51.62709232,-0.107314052
07/04/2019 11:26,339,339,Bird,E05011224,EAST WICKHAM,NULL,NULL
07/04/2019 13:48,339,339,Bird,E05000211,TURKEY STREET,NULL,NULL
07/04/2019 17:49,339,339,Cat,E05009399,NOTTING DALE,NULL,NULL
07/04/2019 20:24,339,339,Cat,E05000570,WALLINGTON SOUTH,51.3493783,-0.15068951
08/04/2019 23:26,339,339,Dog,E05000405,CHESSINGTON SOUTH,NULL,NULL
09/04/2019 15:31,339,339,Bird,E05000099,QUEENSBURY,NULL,NULL
10/04/2019 07:47,339,339,Cat,E05000442,DOWNHAM,51.41872532,-0.000656349
11/04/2019 08:22,339,678,Dog,E05000259,PALACE RIVERSIDE,51.4686265,-0.211951221
12/04/2019 10:43,339,1017,Dog,E05009379,KING'S PARK,51.55306484,-0.02584976
12/04/2019 14:49,339,339,Cat,E05000184,NORTHOLT MANDEVILLE,51.54838402,-0.369318287
13/04/2019 23:16,339,339,Cat,E05011476,PURLEY & WOODCOTE,NULL,NULL
14/04/2019 05:08,339,339,Cat,E05011232,THAMESMEAD EAST,NULL,NULL
14/04/2019 09:44,339,339,Cat,E05000602,LARKSWOOD,NULL,NULL
15/04/2019 10:42,339,339,Cat,E05000475,BECKTON,NULL,NULL
15/04/2019 14:08,339,339,Bird,E05000222,GREENWICH WEST,51.4815755,-0.002378299
15/04/2019 21:56,339,339,Ferret,E05000228,THAMESMEAD MOORINGS,NULL,NULL
16/04/2019 06:12,339,339,Cat,E05009402,REDCLIFFE,NULL,NULL
16/04/2019 08:36,339,339,Bird,E05011224,EAST WICKHAM,NULL,NULL
16/04/2019 08:53,339,339,Cat,E05000092,KENSAL GREEN,51.53676599,-0.24325475
17/04/2019 11:23,339,339,Cat,E05000647,WARWICK,51.49433132,-0.144107283
17/04/2019 12:18,339,339,Cat,E05000350,CRANFORD,NULL,NULL
17/04/2019 19:07,339,678,Bird,E05000349,CHISWICK RIVERSIDE,NULL,NULL
18/04/2019 06:53,339,339,Bird,E05000264,TOWN,NULL,NULL
18/04/2019 15:43,339,339,Dog,E05000209,SOUTHGATE GREEN,NULL,NULL
18/04/2019 16:18,339,339,Bird,E05000562,ST. HELIER,NULL,NULL
19/04/2019 11:44,339,339,Dog,E05011102,FARADAY,51.48819706,-0.086651989
19/04/2019 14:15,339,339,Dog,E05011106,NORTH BERMONDSEY,NULL,NULL
19/04/2019 17:48,339,339,Fox,E05000192,WALPOLE,NULL,NULL
19/04/2019 17:53,339,339,Bird,E05000218,ELTHAM NORTH,NULL,NULL
20/04/2019 05:23,339,339,Cat,E05000420,COLDHARBOUR,NULL,NULL
20/04/2019 08:12,339,339,Cat,E05000602,LARKSWOOD,51.61640915,-0.002384901
20/04/2019 08:38,339,339,Cat,E05000611,BEDFORD,NULL,NULL
20/04/2019 12:08,339,339,Cat,E05009375,HAGGERSTON,NULL,NULL
20/04/2019 19:18,339,339,Cat,E05000288,GREENHILL,51.58413148,-0.341844726
21/04/2019 12:41,339,678,Bird,E05000598,HATCH LANE,NULL,NULL
21/04/2019 13:08,339,339,Cat,E05000624,SOUTHFIELDS,NULL,NULL
21/04/2019 19:24,339,339,Dog,E05000465,LOWER MORDEN,51.39066481,-0.215138895
22/04/2019 09:02,339,339,Cat,E05000406,COOMBE HILL,51.41839213,-0.264051658
22/04/2019 10:08,339,1017,Dog,E05009317,BETHNAL GREEN,NULL,NULL
22/04/2019 11:10,339,339,Bird,E05011110,PECKHAM,NULL,NULL
22/04/2019 16:46,339,NULL,Snake,E05011219,BEXLEYHEATH,51.46122158,0.15340913
22/04/2019 17:03,339,339,Bird,E05000291,HATCH END,NULL,NULL
23/04/2019 07:40,339,339,Cat,E05000047,COPPETTS,NULL,NULL
23/04/2019 17:01,339,339,Bird,E05000611,BEDFORD,51.4412732,-0.1433545
24/04/2019 10:25,339,339,Cat,E05000184,NORTHOLT MANDEVILLE,NULL,NULL
24/04/2019 15:46,339,339,Cat,E05009378,HOXTON WEST,NULL,NULL
25/04/2019 00:59,339,339,Dog,E05000377,MILDMAY,51.54884192,-0.093602207
25/04/2019 20:45,339,339,Cat,E05000280,TOTTENHAM GREEN,51.58385581,-0.073161712
26/04/2019 17:47,339,339,Cat,E05000378,ST. GEORGE'S,51.55653662,-0.123591193
27/04/2019 12:55,339,339,Bird,E05000623,SHAFTESBURY,NULL,NULL
28/04/2019 13:43,339,339,Cat,E05000097,PRESTON,51.56356979,-0.288339538
29/04/2019 20:47,339,339,Cat,E05011487,WADDON,51.36915281,-0.119487375
30/04/2019 11:31,339,339,Cat,E05000254,FULHAM BROADWAY,NULL,NULL
30/04/2019 11:44,339,339,Cat,E05000417,BRIXTON HILL,NULL,NULL
01/05/2019 13:36,339,339,Bird,E05000051,FINCHLEY CHURCH END,NULL,NULL
02/05/2019 11:49,339,339,Cat,E05009374,HACKNEY WICK,NULL,NULL
02/05/2019 12:36,339,339,Bird,E05000617,LATCHMERE,NULL,NULL
02/05/2019 13:37,339,339,Cat,E05000436,VASSALL,51.47618445,-0.110145471
02/05/2019 13:44,339,339,Cat,E05000371,FINSBURY PARK,NULL,NULL
03/05/2019 19:23,339,339,Cat,E05011115,ST. GILES,NULL,NULL
03/05/2019 19:25,339,339,Bird,E05000217,COLDHARBOUR AND NEW ELTHAM,51.42997559,0.0539967
05/05/2019 16:57,339,339,Bird,E05000286,CANONS,51.60364698,-0.297636313
05/05/2019 18:20,339,339,Fox,E05000217,COLDHARBOUR AND NEW ELTHAM,51.43420939,0.050686131
05/05/2019 19:59,339,339,Bird,E05000469,RAYNES PARK,51.40947958,-0.228781229
05/05/2019 21:26,339,339,Dog,E05000303,STANMORE PARK,51.62028002,-0.321232568
08/05/2019 13:06,339,339,Cat,E05000568,THE WRYTHE,NULL,NULL
09/05/2019 10:48,339,339,Bird,E05000353,HANWORTH,51.42859915,-0.396432817
09/05/2019 13:59,339,339,Bird,E05011483,SHIRLY SOUTH,NULL,NULL
10/05/2019 14:18,339,339,Squirrel,E05000184,NORTHOLT MANDEVILLE,51.54744556,-0.375844697
11/05/2019 15:10,339,1017,Unknown - Domestic Animal Or Pet,E05000086,BARNHILL,NULL,NULL
11/05/2019 19:48,339,339,Unknown - Domestic Animal Or Pet,E05000353,HANWORTH,51.43539286,-0.380573952
12/05/2019 13:35,339,339,Bird,E05000475,BECKTON,NULL,NULL
12/05/2019 14:14,339,339,Unknown - Domestic Animal Or Pet,E05000482,EAST HAM SOUTH,NULL,NULL
12/05/2019 17:28,339,339,Bird,E05000634,CHURCH STREET,NULL,NULL
13/05/2019 10:22,339,339,Bird,E05009373,HACKNEY DOWNS,NULL,NULL
13/05/2019 12:20,339,339,Unknown - Domestic Animal Or Pet,E05000482,EAST HAM SOUTH,NULL,NULL
13/05/2019 14:54,339,339,Bird,E05000195,CHASE,NULL,NULL
14/05/2019 14:50,339,339,Cat,E05000648,WESTBOURNE,NULL,NULL
14/05/2019 15:01,339,339,Bird,E05000604,LEYTON,NULL,NULL
15/05/2019 19:49,339,339,Unknown - Domestic Animal Or Pet,E05000359,HOUNSLOW HEATH,NULL,NULL
15/05/2019 23:41,339,339,Fox,E05000340,UXBRIDGE NORTH,51.5507749,-0.477295026
17/05/2019 10:29,339,339,Bird,E05000373,HIGHBURY WEST,51.56070481,-0.103587086
17/05/2019 16:31,339,339,Bird,E05009301,CORNHILL,51.51347926,-0.085614967
17/05/2019 18:18,339,339,Cat,E05000423,HERNE HILL,51.4624637,-0.098963546
17/05/2019 21:49,339,339,Unknown - Wild Animal,E05000333,ICKENHAM,NULL,NULL
18/05/2019 07:23,339,339,Bird,E05000492,STRATFORD AND NEW TOWN,NULL,NULL
18/05/2019 13:17,339,339,Bird,E05011114,ST. GEORGE'S,51.49835683,-0.104505122
18/05/2019 15:31,339,339,Bird,E05011472,NORBURY & POLLARDS HILL,NULL,NULL
18/05/2019 17:30,339,339,Unknown - Heavy Livestock Animal,E05000364,SYON,51.47884447,-0.316696587
18/05/2019 19:07,339,339,Bird,E05009373,HACKNEY DOWNS,NULL,NULL
18/05/2019 21:42,339,339,Bird,E05000192,WALPOLE,NULL,NULL
19/05/2019 12:54,339,339,Bird,E05000205,PALMERS GREEN,NULL,NULL
19/05/2019 15:41,339,339,Cat,E05000189,SOUTHALL BROADWAY,NULL,NULL
19/05/2019 18:26,339,339,Cat,E05009386,VICTORIA,NULL,NULL
20/05/2019 17:23,339,339,Cat,E05000487,LITTLE ILFORD,51.5484659,0.066363777
22/05/2019 00:00,339,339,Cat,E05009333,SPITALFIELDS & BANGLATOWN,NULL,NULL
22/05/2019 06:40,339,339,Cat,E05000033,GORESBROOK,NULL,NULL
22/05/2019 12:27,339,339,Cat,E05011231,SLADE GREEN & NORTHEND,NULL,NULL
22/05/2019 17:55,339,339,Unknown - Wild Animal,E05009336,WHITECHAPEL,51.51023815,-0.065193371
22/05/2019 20:55,339,339,Cat,E05000567,SUTTON WEST,51.35808225,-0.196762197
23/05/2019 18:16,339,339,Horse,E05011478,SANDERSTEAD,51.33073554,-0.085523951
24/05/2019 09:24,339,NULL,Cat,E05000201,HASELBURY,NULL,NULL
24/05/2019 18:20,339,339,Cat,E05000445,GROVE PARK,NULL,NULL
25/05/2019 10:36,339,339,Bird,E05000111,CHISLEHURST,NULL,NULL
25/05/2019 13:08,339,339,Cat,E05000144,SWISS COTTAGE,NULL,NULL
25/05/2019 14:56,339,339,Bird,E05000358,HOUNSLOW CENTRAL,51.46840455,-0.361930383
25/05/2019 17:46,339,339,Dog,E05000492,STRATFORD AND NEW TOWN,51.5437701,0.004917027
25/05/2019 20:44,339,339,Bird,E05000413,SURBITON HILL,NULL,NULL
26/05/2019 13:17,339,339,Bird,E05000039,THAMES,51.52913593,0.104299587
26/05/2019 17:38,339,339,Bird,E05000310,GOOSHAYS,NULL,NULL
27/05/2019 20:15,339,1017,Fox,E05000353,HANWORTH,51.43471409,-0.37956785
27/05/2019 21:40,339,339,Bird,E05011105,NEWINGTON,NULL,NULL
28/05/2019 19:20,339,1017,Dog,E05000472,VILLAGE,51.42962386,-0.251065518
29/05/2019 16:32,339,339,Dog,E05000283,WHITE HART LANE,51.60190452,-0.083066792
29/05/2019 19:29,339,339,Cat,E05000478,CANNING TOWN SOUTH,51.51595059,0.021051712
30/05/2019 17:18,339,339,Cat,E05000228,THAMESMEAD MOORINGS,51.50774745,0.105759711
01/06/2019 15:01,339,339,Cat,E05000352,FELTHAM WEST,NULL,NULL
01/06/2019 15:13,339,339,Fox,E05000137,HIGHGATE,NULL,NULL
02/06/2019 11:47,339,339,Rabbit,E05000360,HOUNSLOW SOUTH,NULL,NULL
02/06/2019 12:28,339,339,Bird,E05000211,TURKEY STREET,NULL,NULL
02/06/2019 14:42,339,339,Bird,E05000627,WANDSWORTH COMMON,NULL,NULL
02/06/2019 22:36,339,339,Cat,E05000493,WALL END,51.53311141,0.059619816
02/06/2019 23:14,339,339,Fox,E05000490,PLAISTOW SOUTH,51.52023703,0.026661866
03/06/2019 16:29,339,1017,Horse,E05011480,SELSDON & ADDINGTON VILLAGE,51.35321712,-0.034429168
03/06/2019 16:46,339,339,Cat,E05011481,SELSDON VALE & FORESTDALE,51.33422533,-0.057741515
03/06/2019 21:10,339,339,Cat,E05000141,KING'S CROSS,51.52818365,-0.121735956
04/06/2019 16:25,339,339,Fox,E05000637,KNIGHTSBRIDGE AND BELGRAVIA,51.50264607,-0.158108725
05/06/2019 18:09,339,339,Dog,E05000443,EVELYN,51.4912354,-0.035278618
05/06/2019 20:57,339,678,Cat,E05000107,BIGGIN HILL,NULL,NULL
06/06/2019 21:07,339,339,Cat,E05000424,KNIGHT'S HILL,51.42948314,-0.109997415
07/06/2019 09:26,339,339,Unknown - Wild Animal,E05000196,COCKFOSTERS,51.65500702,-0.154499646
07/06/2019 17:23,339,339,Squirrel,E05000360,HOUNSLOW SOUTH,NULL,NULL
07/06/2019 18:37,339,339,Bird,E05000215,BLACKHEATH WESTCOMBE,NULL,NULL
07/06/2019 18:59,339,339,Cat,E05009379,KING'S PARK,51.55563429,-0.040480299
07/06/2019 19:52,339,339,Cat,E05000493,WALL END,51.53654247,0.05609693
08/06/2019 19:16,339,339,Bird,E05000379,ST. MARY'S,51.54168472,-0.102686222
09/06/2019 00:08,339,339,Cat,E05009380,LEA BRIDGE,51.56112771,-0.045805743
09/06/2019 03:45,339,339,Cat,E05000557,BELMONT,NULL,NULL
09/06/2019 09:50,339,339,Ferret,E05000526,NORTH RICHMOND,51.46419293,-0.29103095
09/06/2019 18:59,339,339,Bird,E05009321,BROMLEY NORTH,NULL,NULL
09/06/2019 20:58,339,339,Cat,E05000057,MILL HILL,51.61137941,-0.205879515
